Crop,Temperature_C,Rainfall_mm,Humidity_pct,SoilMoisture_pct,Nitrogen,Phosphorus,Potassium,Soil_pH,LeafSpot,Wilting,Yellowing,SymptomScore,DiseaseRisk,Yield_t_ha
Rice,19.844361761938657,100.37767585495462,90.90191168066184,64.457866095558,97.10294313509931,30.429680993195753,46.800659629573424,5.011406796839372,0,0,0,0,Low,4.015160396974368
Cotton,29.61842121046952,69.82425230481076,52.64273135315641,80.23449229229368,73.25863638710535,28.233847269630044,30.448181971001677,6.793300481530976,0,0,0,0,Low,3.1180227315131224
Wheat,23.21150479902481,49.96021731972239,58.96003688736519,44.94450675278769,103.44662714215217,37.23895746781241,26.494129329992933,6.980329077173561,0,0,0,0,Low,3.3668897555428816
Cotton,17.53137298117361,60.11397884959016,62.35108773875782,50.641437476712014,64.67983682723721,50.463966971745506,35.17337294683641,6.225212672008188,0,0,0,0,Low,3.014605739388569
Rice,30.528658873590743,95.24340102086191,76.92606244451862,66.509321963994,54.4497188948359,45.02371356096519,35.27155453659869,6.333596295412322,0,0,0,0,Low,3.9288118277639996
Maize,26.776783701308414,34.998632189504164,68.46804422665656,74.85801651944081,115.22555264144592,29.81593654108303,30.358851993884052,6.096262069224258,0,0,0,0,Low,4.6177621479052124
Cotton,28.169086867011394,61.076801766661966,37.81186983924153,59.94052010055728,43.06572732625451,39.54370305442154,40.37181405649051,5.9992323130576635,1,0,0,1,Medium,2.9380193296745
Wheat,11.712517289604788,71.58936679908473,57.044572101384446,65.56641746892339,54.20016928914768,37.09194554471065,46.072381367677636,6.574548722401631,0,0,0,0,Low,3.6599073148351557
Maize,19.38263620111969,80.39136358575553,83.00079046814783,79.95898351488309,86.8039184444298,36.77728498438613,48.27273822081263,5.634411723360513,0,0,1,1,Low,5.040820122580725
Maize,25.431065395164634,85.2765822266338,72.29529831574906,65.73987255049339,98.22731206012716,33.735818545591435,49.054024262651666,5.431272020602,0,0,0,0,Low,4.647126697195444
Wheat,28.615559576084422,58.17518237797281,71.73291394031843,21.44977929338964,73.73316685728837,35.32566099493397,28.313806342143003,7.143875529133679,0,0,0,0,Low,3.524012227669447
Maize,21.979016390268082,76.44896924102322,62.73016229315199,73.65872558563295,94.69124850421684,49.7058766977884,33.77521866700142,6.337467567577359,0,0,0,0,Low,4.893681329866911
Maize,21.675236105579515,49.48842908573714,40.57976159030445,69.20068014046106,56.48243966070589,38.40257304603145,36.824417666348424,6.0968746764129955,0,0,0,0,Low,4.808795109392485
Cotton,23.042015366771018,67.67048898014812,71.19540802388201,43.30241841187762,63.12602286761102,33.13033417422995,28.602010809892505,6.56686845029666,1,0,0,1,Medium,3.063269265362496
Rice,25.637016402904532,144.61419547931368,98.18743590826884,75.10043660328046,94.60657854604177,48.36508236423849,52.75112364309855,5.693614804280337,1,0,0,1,High,4.072011637753384
Rice,30.279683869468364,128.03621677443292,76.3809269924947,77.47284630892939,113.76574865766517,46.16845888090939,24.18567347469702,5.9214937108447625,0,0,0,0,Low,4.209672723379277
Cotton,26.785216464286762,34.044079249913565,65.13891969344093,81.91266934306017,101.76073811971133,31.659673748375997,21.19988018309236,6.648049506140338,0,0,0,0,Low,3.1051489867483983
Cotton,22.864437024198725,77.95217951749414,48.02251763203533,64.02196212800493,85.3904426724577,9.918838158673871,34.92239464464855,5.952703267661686,0,0,0,0,Low,2.8825409144929286
Wheat,17.457716685058518,59.47390811997289,78.58753174380112,72.22615113222713,57.9287715593717,55.76981449481059,39.674793445541304,6.699057215482015,0,0,0,0,Low,3.257958015736859
Maize,19.887929917874153,25.154804874277104,68.43526728496235,48.64647379721374,115.26486302489926,43.696071268778205,38.328606119645755,5.6756925133313585,0,0,0,0,Low,4.584035120505733
Rice,23.57836361452741,106.34054519527378,67.56620478684931,83.73649973538804,87.85192403177865,41.62675399800767,27.009607754681408,6.788165860921259,0,0,0,0,Low,4.10114209738853
Rice,29.80319521415384,154.8272069958993,93.93310514171719,87.88403032280526,101.24055731302994,35.83395618321543,44.51711076596912,5.752915573089533,0,0,0,0,High,4.145022362851025
Wheat,25.431065395164634,41.1345155099024,38.217017590807046,74.96372577047954,67.0401884020051,27.68343473393041,19.464939876282383,6.581774839056577,1,0,0,1,Medium,3.7096620320393705
Wheat,21.64694089398863,53.13637047701722,71.39907626051783,64.36602811417521,75.170632812955,37.570887539577924,16.263704289582027,6.74474188584072,0,0,0,0,Low,3.575009442524516
Maize,24.072561545552126,75.15273871000008,59.820685165927486,57.2614203030149,56.40211784840722,33.74365577730815,40.73145453267787,5.913398709078238,0,0,1,1,Low,4.628066810796797
Rice,32.904379872482515,135.59425357433292,94.79878445588959,61.229093580272576,93.54868144790342,49.1965046345062,36.36692044998493,6.452206059308196,0,0,0,0,Medium,4.122429280675116
Cotton,34.58014571815628,61.61001384298864,79.71636178240448,74.08812699359139,101.81757404833738,36.56279134047011,10.367108521610259,6.753453675972126,0,1,0,1,Medium,2.959703874517805
Cotton,32.653494957266204,81.02481016803956,82.27203303086387,42.0400957515167,101.42285207966862,34.57186045452103,16.182297575164455,5.641726013169103,0,1,0,1,Medium,3.1025187577491087
Maize,31.56671605838107,52.55488430690396,62.51456547459548,67.20947000583627,99.06900350256481,44.58714769518096,44.117055716132654,6.482555146239338,0,0,1,1,Low,4.890023000570504
Wheat,17.789365568518328,21.85451775884534,59.239880774015404,39.315530124740064,91.8737413779905,32.19481030851123,34.04516002811226,6.4275871610154125,0,0,0,0,Low,3.386099344023747
Wheat,19.80954345582875,63.04671969404414,41.766039401543594,32.87648299069668,86.23011191835901,40.42812852510209,52.64220134852411,6.786952181726746,0,0,0,0,Low,3.591696809518928
Cotton,35.701307901028606,122.41185382078184,40.31396320752004,62.35391208105324,58.86859948074904,50.3034719368459,37.186526282557466,6.734325567984748,0,0,0,0,Low,2.950489380419604
Maize,27.92468897557825,79.12880173954373,68.19435646006049,77.36154345283559,109.63477005171178,40.079095983688646,36.578640474267566,6.269341937537081,0,0,0,0,Low,4.97631598957815
Rice,19.705462719406476,99.64775565841424,88.08301839094017,86.06377960565709,135.48987651553324,33.83147820090227,49.68168401454098,6.004751035521197,0,0,0,0,Low,4.438041793729297
Cotton,24.112090679157646,65.21628324556468,71.64681773163154,44.34513487107574,69.23859410708788,37.900144265785165,34.416625641860605,5.711448486354374,0,0,0,0,Low,2.785174914705048
Cotton,27.21481972022339,90.03366933623681,63.02923390995584,51.00683826709104,129.622989348425,32.99836383155224,47.66239860299406,6.776093211563858,0,0,0,0,Low,2.843629729144861
Cotton,27.2221944633365,58.41318106664637,55.74197432293841,64.63475302246728,55.264044143575425,34.98174673314848,33.859700925688756,5.852845280854971,0,0,0,0,Low,2.8435898356765286
Maize,22.64880876936526,43.37244226337385,79.2017217164288,46.275942351967956,88.21486204326499,37.23198938336864,40.433979506360565,6.355720655771688,0,0,0,0,Low,4.604021030335029
Maize,24.144644161340523,34.033035254123384,88.6290184675504,65.33508858977912,90.725333031246,37.365830869222506,29.818395513163725,6.794181437503361,0,0,0,0,Low,4.966887934341174
Wheat,24.162265529720802,62.72315458100293,67.49947959081685,32.240049752795684,65.875843023731,42.39940773957627,41.90958187035662,6.53388293746948,0,0,0,0,Low,3.3762666622607584
Cotton,30.479576771018348,51.86339453307785,46.09957099257953,53.48761065951552,79.36582377504396,33.60154012139816,22.710407499668378,6.396042136274639,0,0,0,0,Low,2.5130993613352732
Cotton,28.112370680669496,53.18992479781206,64.1773298720672,40.11960487025222,80.15255173001982,26.449284043202404,23.75915254962506,6.080877159936793,0,1,0,1,Low,2.6279549902194796
Rice,26.814188871969023,82.56094088493882,82.60503229636713,92.20211349767806,102.60382951222591,37.80430249248399,34.327960657882514,5.9581601478420305,0,0,0,0,Low,3.8531672658267713
Rice,29.6664017381426,112.42072903240745,74.03700991930299,89.00022349033557,78.77534513283958,38.33998152865401,33.69350747246174,6.243491626091211,0,0,0,0,Low,4.156669296060089
Wheat,22.158178978878073,41.121379135161845,60.110999092052815,68.4852907130051,43.417632242629075,24.10599792140054,32.21092747850587,6.077913020473577,0,0,0,0,Low,3.2485073543925256
Cotton,26.708535163940507,93.31071510073374,60.50430764696458,54.24645751514388,95.90286236517927,31.177922983264917,42.92053632227123,5.793448222536741,0,0,0,0,Low,3.0196083399363243
Cotton,26.344969630430253,83.45573290654482,76.88284395976761,38.013274781581515,49.63045457011199,27.983905802321402,20.01905372230965,5.5351433309476255,0,0,1,1,Medium,2.6777485676706307
Rice,30.465101192088184,118.3955731181315,75.47237328804285,79.4511586940857,87.26403332924562,47.300200058178824,40.30055611545501,5.867909772979697,0,0,0,0,Low,4.326351100000881
Maize,19.202855227675435,70.86607141063166,82.80466167844531,93.68008203579046,112.2852228799967,40.21988656160231,39.20997563686023,6.851229891686609,0,0,0,0,Low,4.882991273730441
Wheat,23.942249503780705,49.835162268346025,58.81326634651242,67.87006371266934,59.72994843598268,22.613760749468312,36.10673973274798,5.941894040223621,0,0,0,0,Low,3.734483879421518
Cotton,32.25649670449587,91.61968276596657,60.72346514547453,48.53731673813715,89.84256979796096,29.25349844524342,29.948933679727748,6.719320070433648,0,0,0,0,Low,2.876645842888361
Cotton,27.2779140168233,79.6008132547904,64.84715395582134,58.78544345804894,86.67062022701717,46.77026264721415,44.59022348291889,7.23722353106282,0,0,1,1,Medium,2.9603839795256777
Cotton,26.60920193467783,76.9061149937819,54.60673800693938,57.473552998231085,99.2282933447743,34.4967931827708,50.487082576988506,5.605979251390092,0,0,0,0,Low,2.9234101761273323
Wheat,28.297414181780944,90.95110219548081,70.78309335345571,61.15977992249493,68.99117157434844,31.435060071550094,42.462572134371726,7.581216263802422,0,0,0,0,Low,3.3787576244847766
Wheat,10.714002399772724,37.78299002394107,63.447155634976575,73.49582714858599,88.29435038508741,22.298991135464302,39.97975254581905,6.394689924639408,0,0,0,0,Low,3.292092528884549
Rice,28.47794845761697,138.2579408515175,89.41000002279486,66.57500817814592,44.86269429093774,51.8837650641907,38.29994238693176,5.658193842850182,0,0,0,0,Medium,4.1436465667492675
Rice,28.06300640818905,94.338577465045,79.73656306955111,72.23418935110618,123.90115698617213,23.273335271481194,50.05818420716043,5.284762620772339,0,0,0,0,Low,4.4040452425536385
Cotton,26.830072336362825,68.62542180165781,80.28974919718665,43.98768689425687,48.787831372559154,38.814736051273925,24.03170811884287,5.890680949243919,0,0,0,0,Low,3.0055285477670384
Cotton,25.85405592710274,104.89654914411116,77.10386749795016,36.092486508722686,88.15246701532458,18.5557007652038,57.10794299040533,6.464940092972818,0,0,0,0,Low,2.9677952336726303
Cotton,27.802336901701953,91.92397811527164,42.752136251054374,60.62867791048841,95.73777032755385,15.882994309212876,11.300973170835878,5.9955385259276,0,0,0,0,Low,2.774040212194844
Cotton,24.217781565219887,83.11924590869634,54.74405534458091,51.46315405564546,67.39888268733176,33.598541210352984,43.42180131244854,5.436251739997233,1,0,0,1,Medium,2.8195134518365985
Maize,27.258752583947235,32.98943702864097,62.364055905261125,54.27127221773614,95.39782365179501,44.74557885722755,37.01227727834895,6.269341937537081,0,0,0,0,Low,4.823820183935209
Maize,26.6533765411083,13.659782613011124,61.88489624846675,85.49584117781657,100.35821944155717,46.66966402614057,27.233029143807073,6.663252973793353,0,0,0,0,Low,4.915645224156358
Cotton,26.705988504319894,45.33107378099373,85.87702059162174,40.17196819058349,75.60244633015161,26.96645983053451,31.240418077720214,7.543289035890789,1,0,0,1,Medium,2.8944656268811406
Cotton,34.185750704094495,75.91297864909906,53.38731288607346,75.80616518112633,68.53665084134745,27.481277192131,33.14444590874852,6.302572888151323,0,0,1,1,High,3.084774414956865
Rice,18.084403707507988,105.24498718919193,75.67950966243154,100.0,132.5794277457526,38.163058666185655,35.660024294534374,6.2749642475246965,1,0,0,1,Medium,4.088545921201761
Wheat,24.65976182729067,77.95217951749414,69.72505317708013,35.84491096405196,85.06214885993488,49.40639468502884,19.296379536749136,7.335081571694197,0,0,0,0,Low,3.5484983082495147
Rice,19.03390120811031,91.08654441968667,63.73877614094863,53.64347471925633,131.4824426408643,60.53926117573026,26.791528464344303,5.79519576325632,0,0,0,0,Low,4.213813749527342
Cotton,23.323999742345173,105.12605721520946,71.99473451041985,61.67671426558927,64.69331080439844,45.577439232959804,27.429475911869353,6.6526538824214425,0,0,0,0,Low,2.77860277500872
Maize,21.206698140288495,56.71480755582636,85.15368191891736,69.37820039174474,87.80351774067792,39.31302279963308,26.651133072866305,6.17731160351511,0,0,0,0,Low,5.087481018746372
Rice,26.626098025155677,129.27540236988446,100.0,69.23398535105953,130.70540574384836,42.10692391066013,41.86586229905192,6.5476136796506434,1,1,0,2,High,4.0332501039731605
Maize,25.95059542525038,27.877324195765702,96.68812096151373,78.09399301363186,96.64603084516258,37.900144265785165,34.38764745320731,6.689148293013793,1,0,0,1,Medium,4.655924865175843
Maize,23.628333410919193,88.9393120893749,85.04903660496387,53.37555763904023,123.40450532514856,39.64770375728492,48.497104201843186,5.718926611156107,0,0,0,0,Low,4.894864783329727
Wheat,14.751200934592571,49.94582270704729,67.27963708176223,59.66268416639275,56.141018576077656,42.334928350418316,42.286103113033775,6.290877335982397,0,0,0,0,Low,3.6277085577795796
Rice,29.0531226983784,48.01755613665044,97.80004837668129,93.32452820741412,76.09664232748995,33.24931579738649,33.49746612221728,5.3841977892988675,0,0,0,0,Medium,3.9369090917282774
Maize,18.367783833908653,50.48887935890528,70.40149925008775,58.66892172365456,85.28314089680813,33.04128128362034,36.87715009317764,6.39646236849697,0,0,0,0,Low,4.834347414432239
Wheat,14.809646600461372,44.5797999316738,75.969401664199,100.0,122.64717141460694,48.55890673979267,34.41802071555749,6.865773888379615,1,0,0,1,Medium,3.451124512596963
Maize,31.53272908760146,72.76697313724164,63.38569489037094,58.81479959864889,74.61311046469903,44.62731243765442,23.055066451419883,5.849914384165061,0,0,0,0,Low,4.783262560062742
Wheat,18.7370906084807,80.93505061481265,77.50476980352842,81.66743444905424,85.5104219558496,33.92046416843191,20.081252958087504,7.7689408846172086,0,1,0,1,Low,3.3063851599286607
Cotton,30.681538563341647,88.7471318253495,80.74982429225787,52.947006924392,61.85739602418983,47.48620591723337,35.62239059758266,5.827038047988744,1,0,0,1,Medium,3.1532063093914466
Maize,26.089130571553515,85.4009814191773,74.3675133687064,73.58667959232653,104.7699874036257,43.55836313067099,32.87322830346724,5.862206099495185,1,0,0,1,Medium,4.7966865986040075
Maize,24.961025398601603,67.52703625574595,91.64294820815446,68.17347249791372,82.68950766194517,50.85928677823788,29.803635760835355,5.8152769357224905,0,0,0,0,Low,5.008908995703359
Cotton,25.164357264359438,80.62892247944866,61.97504446282489,56.352038153470964,62.10053701952117,48.99042892317875,26.24499959924429,6.884705335792636,0,0,0,0,Low,2.4667332135523297
Wheat,19.758380383037203,17.47786500020868,68.76196869293463,71.4955508937579,66.12582674527502,48.90967240531345,23.033335056666182,5.032843392130451,0,0,0,0,Low,3.641421817508885
Rice,25.53058866359443,89.23965233623602,64.87353804622875,81.03575055898042,95.71484879095343,29.19410782969601,42.61272084317831,5.291603466503293,0,0,0,0,Low,4.026857177483363
Rice,27.905055564156868,77.26372521603402,82.36538219314463,90.10891584503463,134.75330024016512,53.754553156584535,43.66186936421057,5.731803864460837,0,0,0,0,Low,4.087273226129054
Maize,21.938886676434496,82.45736835940481,81.23787240839943,49.049682502545224,68.99218338531682,30.549506891591324,26.903102115916656,6.717725020633867,0,0,0,0,Low,4.675374443349491
Maize,21.90050264027886,20.836103087490343,82.997194505703,50.496777110539725,78.29083417238849,22.89559264584034,25.920057611315094,6.497919680615247,0,0,0,0,Low,4.658980951772733
Maize,18.43584771033443,100.03768501267587,89.03353996342885,63.56988363204976,47.57945384382707,41.758628991549884,55.18606333876208,6.105704725509013,1,0,1,2,High,4.73911214936058
Rice,30.72124557209338,81.73586113464532,56.946811324660075,78.33769461596592,92.77352258878791,38.6453198037418,42.9190901742724,5.20981962370684,0,0,0,0,Low,4.162127142366525
Rice,30.390378630394917,117.1961789321949,57.338924720401955,67.9899992817528,98.69820236665345,35.01954055857848,29.996645938346962,5.5255570092114885,0,0,0,0,Low,4.415787055028524
Rice,26.396435794296796,84.97772917487363,100.0,81.57697710485692,65.79052870419474,33.408639156399616,44.109643442466435,5.884479524389791,0,0,0,0,Medium,4.047281183044311
Wheat,14.316662267850305,10.0,74.7833037411823,80.91274279998964,81.58352384832504,32.03752826834277,26.71001585796873,6.108344843357114,0,0,0,0,Low,3.4251395447988395
Maize,30.256499325894772,100.94951987501457,70.51181312527079,93.93265946032635,109.30874305319398,42.77967383908438,38.08382312519621,6.042937658587496,0,0,0,0,Low,4.765233175457099
Wheat,26.912019794573133,54.65962390401173,65.65047433574453,48.98036866207502,52.41168852337279,25.84268394212669,41.724439979180104,7.180033077958286,0,0,0,0,Low,3.5803565637925887
Wheat,18.691794291996736,65.74948812116207,55.65197100445142,35.98039496702713,80.92842361147467,49.22712537483345,35.78502148917521,6.375835172832256,0,0,0,0,Low,3.530365262680068
Cotton,25.471314487639333,36.56409865674201,71.33969662172166,75.83839691883678,75.49207817912986,46.2789361975378,36.62536033398613,6.047429254164862,0,0,1,1,Medium,2.9329249156420563
Wheat,21.52124377054304,60.029291202725254,53.29536278807952,58.25295268497021,76.8614458354612,29.905974487075195,25.260786223369585,7.488608969038086,0,0,0,0,Low,3.4797473885054524
Wheat,23.184119583989357,36.319693278215084,59.956199743057475,66.58498352963893,63.84213106504903,30.262613086574895,28.24592553516038,6.673143590236464,0,0,0,0,Low,3.387266182377766
Maize,28.938434241374615,86.72763629465099,79.18311351311698,100.0,76.41816879345502,31.847895592583917,31.05694398713645,5.933354261376745,0,0,0,0,Low,4.804575624572295
Wheat,13.77184445219119,63.689075347112755,58.61260578556978,78.0939442176102,97.37588000890028,42.339025888686706,50.5204004481367,6.47021934311751,0,0,0,0,Low,3.5550467302055426
Maize,24.059311173990103,55.08819826859596,47.25606390502815,66.50679425678172,91.93776526212588,51.675242801674486,18.34571302474293,6.076273631038361,0,0,0,0,Low,4.840470519346632
Cotton,32.87612396399498,60.66386475000102,40.50620166391714,80.79928008871448,89.67617026515539,26.444251977841084,43.72271316607991,6.5781244633568,0,0,0,0,Low,3.022292713810467
Cotton,18.771400648026333,52.98915641144313,66.57668446243198,38.03786107207001,68.41104546439985,39.63373427489846,28.910048392886186,5.64964922383298,0,0,0,0,Low,2.6922650690386942
Rice,26.031987899232796,148.93008580854865,91.92498539937797,92.91527279723135,86.00229625260467,46.88729051360687,35.66102199546406,5.692148734127684,0,0,0,0,High,4.240466921302651
Cotton,35.23534451563711,87.85572512165714,73.76120600555247,41.02891584797444,94.25658742807464,39.86678367423786,28.045581262071156,6.800482438300963,0,0,0,0,Low,2.6721801365549025
Wheat,22.497236983133345,25.670743813501403,71.66553588489023,58.289960541553725,103.38469676985801,42.00793272332996,24.859348820178212,7.348130624660047,0,0,0,0,Low,3.182622813420318
Rice,20.041749364583644,144.13207521720227,72.50197039092767,100.0,96.24008510101139,37.900144265785165,35.70624312635245,5.882426900263278,0,0,0,0,Medium,3.803487069111612
Wheat,33.19649239950702,66.43716239824205,74.76680382706438,65.15012462033883,92.76939765055889,34.735018630478116,25.687588637592995,7.029697877476937,0,0,0,0,Low,3.6992041342065956
Cotton,23.49270160529321,69.91311344481772,71.74542832854203,50.01607410742636,90.34538431917865,48.699065648679465,8.41658083110869,6.153182010726024,0,0,0,0,Low,2.9655256569867667
Wheat,27.605327002487893,54.33421273286631,49.03532008045161,100.0,92.48882216946384,46.49875502598903,40.913439016052465,6.587604350344893,0,1,0,1,Medium,3.296537412360465
Wheat,22.541335370132288,61.52846658151948,71.82917496186182,52.44807347675665,99.91136308622987,33.33375721112184,44.08269091588054,5.73455498687391,0,0,1,1,Low,3.4206927209116995
Maize,23.739735244300828,96.81133659645621,61.27194297128182,66.70956002191659,71.34847683138457,35.94818297500741,36.7386343441088,6.956472594511944,1,0,0,1,Medium,4.564516803869637
Rice,19.248479663613885,117.69633757421288,67.44023061662057,84.78145932676031,120.56683726451031,34.59898075782549,16.964999082744992,6.622152594940779,0,0,1,1,Medium,4.023361163042052
Rice,27.52914883449241,118.33096271358441,72.139956973923,69.31572363976615,86.92347771284929,44.10833338011089,43.98996341684264,6.269341937537081,0,0,0,0,Low,4.261665196171261
Rice,22.428181515624445,77.95217951749414,83.26038678810929,90.28582407631049,114.54769210001587,38.925179739164435,28.001047077518997,7.006481438585539,1,0,0,1,Medium,4.0283617178438815
Rice,29.961643662011536,106.30376194364402,98.11731553829519,100.0,78.95221718261891,42.627338424863524,31.49343378663805,5.620343840246264,0,0,0,0,Low,4.309305479722173
Rice,23.348333083569727,88.97805894930565,62.66372205660758,79.30993055882473,105.61105489779047,16.45043702295126,27.706373100113623,6.666325526598351,0,0,0,0,Low,4.284772783982269
Rice,21.80046692782053,130.95178297784517,100.0,100.0,146.57381641554733,33.88206615501122,66.24220426395203,5.605186486320166,1,0,0,1,High,3.9064564943263713
Maize,23.713681182811786,42.031712389581635,84.3111722892018,43.76343480416264,58.9784247523705,47.975243381447186,17.05617804074092,6.646300681664074,0,0,0,0,Low,4.617291108544539
Rice,32.98694554970467,112.34708185358367,76.65753380967448,57.89812656517822,68.21848933716879,31.873325084419545,41.888189102637135,5.154369670531684,0,0,0,0,Low,4.264234197600836
Wheat,23.00705629827842,61.594989183247,69.79614658388145,66.57500817814592,80.72214348385842,17.173223149042194,28.308727269275064,6.567834557168464,0,0,0,0,Low,3.6608754611623353
Cotton,33.89772660766059,93.7642433767303,78.18123356547561,39.15151996081847,70.27314697087728,39.406597136310324,20.93784667952789,6.578088952630703,1,0,0,1,High,2.8137987588006292
Wheat,14.994956634811878,68.08084370506226,67.01369686306403,75.64675017651744,92.42460672421046,13.538633545957815,5.006776505677003,6.051731920036363,0,0,0,0,Low,3.6208195387453017
Maize,25.85204573623927,51.28913028195545,78.86132173086791,66.57500817814592,105.56482007119413,40.07971933302006,21.844759330862935,6.837829749716126,1,0,0,1,Medium,4.676117704276861
Rice,27.269609566910678,122.13190078913391,89.93405942173953,100.0,85.73374940900618,41.97053058849759,53.04942189115205,6.230033913432267,0,0,0,0,Low,4.066596264263256
Rice,31.636123622863053,106.63918938163422,94.46085166892288,71.9280693086956,123.75315127798922,47.8022082295581,31.452302243760506,5.519165325386331,1,0,1,2,High,3.8689359949683935
Rice,23.720717733056897,96.37673942224056,83.46099286757892,47.80637934159965,85.58865343334683,35.403892723574,28.865748736826973,5.790239319169883,0,0,0,0,Low,4.066634968533026
Rice,28.46141207790094,127.77248911478353,81.73284854762971,96.13845970835908,124.501289496797,50.17220396282572,30.925604551878124,7.015420616161656,0,0,0,0,Low,4.494588848730924
Rice,24.821337911007554,116.21563416230688,81.3638974086352,89.9986692253258,124.5937420013443,29.86991722308742,44.78019915466992,6.167517289939876,0,0,0,0,Low,4.23932321266703
Rice,26.48896845844297,113.77125198163816,96.79339434298764,72.33920223806685,81.80733131404637,35.33790972706163,59.209935658451094,6.337816160559882,0,0,1,1,Medium,3.9345924722169365
Rice,26.884273658008038,67.44488506875219,51.01728119981005,96.83649262902838,95.75151752062128,31.704098988089655,30.98821348076357,5.4853164368926,0,0,0,0,Low,4.245296055483317
Rice,25.53023798702454,158.67836869572645,66.56085507479972,54.70447083240269,93.49190420199683,62.28634298029007,35.97661093129913,5.699215116234895,0,0,0,0,Medium,4.159138014973984
Wheat,21.795986277435038,62.68296237597826,74.9552913076163,51.21969433776675,82.27656215879074,21.773699534934696,26.686284830330216,6.207472513830267,0,0,0,0,Low,3.649229270749131
Rice,27.355715109676257,108.6605673287554,71.09320254784905,80.74519392467224,96.8950152303742,43.3554224356017,22.969531406425194,6.347631564903699,0,0,0,0,Low,4.2469720156018065
Wheat,18.311527661373542,67.46326244770617,49.102469549082116,63.361863544506605,95.53509406254885,32.3501407733963,46.20618292774008,6.631563068720904,0,0,0,0,Low,3.6946308740186398
Wheat,14.43558723361188,60.172976586056144,65.0614876546407,32.22968087831135,87.92637188980244,31.311283038920138,21.495623712440327,7.165365158112763,0,0,1,1,Low,3.473942199123539
Maize,28.86324224499144,72.08892307210954,63.72721487889101,68.73255618127068,108.68936728599245,51.01950358122613,35.63111046931096,5.978637733675735,0,0,0,0,Low,4.412110596241922
Rice,26.827542739361824,133.01285135867394,86.56262908287165,94.60161777936493,77.65886585842576,24.611413573320363,20.431313005984983,5.102059582510026,1,0,0,1,High,3.9030782525880374
Maize,25.078965781121894,54.22348839777851,57.25668081961441,66.09114993045849,84.71685422711398,58.22382046446262,31.750642102624763,6.227532996494521,0,1,0,1,Medium,4.545361639064566
Maize,23.180277372639342,78.18665701684944,76.43523465516579,60.90489877966123,93.06145632238496,56.493051163204115,20.697208640702122,6.232660205638931,0,0,0,0,Low,4.504437604205688
Rice,26.769668194618074,80.21018502513874,89.50443189004113,83.82634341469297,80.11434920749474,43.448047837791556,29.2003564797759,6.081452030348449,0,0,0,0,Low,4.080186260196713
Cotton,28.81944210617138,45.20883757065393,55.61864638051408,64.53921444573209,73.44924300936717,41.90043428115213,37.907593122325295,6.4878834601156825,0,0,0,0,Low,2.916633620566072
Cotton,26.847287005503492,96.05821495979058,61.26267509109868,45.87717012627793,91.77183533690223,36.775278813686974,41.61207671758028,6.259888671713684,0,0,0,0,Low,2.8021956094066005
Rice,12.413187786018957,121.53752052378087,83.53980305953489,66.57500817814592,95.97015224659772,30.063640542457588,43.574085568511855,6.147718972717517,1,0,0,1,Medium,4.066220676370687
Rice,36.43962835052397,128.14067407029341,82.70991869310694,68.42246963584188,95.65915867444801,57.17483838905095,38.394605804641046,7.014399259332032,0,0,0,0,Medium,4.054581735379678
Cotton,30.755214145474266,33.69241285922304,67.77474409617159,41.83418881312598,87.21299254743954,39.77387480442411,22.12963721066701,5.961953892903568,1,0,0,1,Medium,2.646236581960601
Maize,18.054979499278446,77.5138968355122,57.78270403053632,97.50868959699491,107.79044345861303,33.919994565878895,31.259684640869136,6.803207914064807,0,0,0,0,Low,5.1124982621883595
Rice,25.890430255831916,131.17290648719,61.66915616913744,78.09572311444973,58.19667793157717,36.78914202054086,48.56101251669989,6.233560411149802,1,1,0,2,High,4.3245046978341435
Rice,25.773028018987873,159.22590435640416,79.03950893249633,53.46481546499667,92.29546356770018,41.63448280811387,45.16330984288281,7.668970024714595,0,1,1,2,High,3.835589281976668
Wheat,12.538702152440468,32.44518011377647,83.70061516754247,63.72412657638698,100.19040456298254,38.06185348481741,28.768323342975155,6.847846796026685,0,0,0,0,Low,3.4237850741749325
Wheat,15.212624025180231,38.53937307082555,71.50339058279171,77.53598700459412,83.0853763262631,41.28388133670266,20.68066532405667,6.262516364534857,0,0,0,0,Low,3.610156367828076
Maize,35.06942393263221,89.1929392681339,82.49182644040624,52.03572107089197,82.29976817318351,52.37036483284803,44.06676402164363,4.681272138990547,0,0,0,0,Low,4.8403827900503185
Wheat,30.000484613484005,37.7793458046537,66.71954610592789,97.75185554970298,110.00155631378607,38.76498939866121,35.06131189004996,7.714159158383407,0,0,0,0,Low,3.4215902600107246
Wheat,17.75293912946987,58.054832713479364,76.77900153527717,74.47248300397493,54.364983196623214,53.2044546035699,25.588350706031495,6.554214251711281,0,0,0,0,Low,3.673358051453782
Maize,25.286423034165523,76.14670037672927,68.78855266639042,73.26765053535709,80.6005308817873,46.64374563332444,33.74604717837677,5.646271428642801,0,0,0,0,Low,5.0762374719394066
Rice,26.279664810262627,109.64497334350602,80.62586245144078,78.84765972698335,91.12646617591675,52.29058296434597,39.50135653956203,6.191864970438592,0,0,0,0,Low,4.140538981208998
Rice,25.477845100888153,141.7191762591117,84.861890793701,77.7795937046166,120.21987317835347,64.8000510062806,32.73375053019436,5.678504861993391,1,0,0,1,High,4.316095792796629
